0,RUB,"41,2917",EUR,2011-09-09
0,RUB,"41,2917",EUR,2011-09-10
0,RUB,"41,2917",EUR,2011-09-11
0,RUB,"40,1908",EUR,2011-09-12
0,RUB,"41,3033",EUR,2011-09-13
0,RUB,"41,3799",EUR,2011-09-14
0,RUB,"41,7116",EUR,2011-09-15
0,RUB,"42,1279",EUR,2011-09-16
0,RUB,"42,1279",EUR,2011-09-17
0,RUB,"42,1279",EUR,2011-09-18
0,RUB,"42,0985",EUR,2011-09-19
0,RUB,"42,5891",EUR,2011-09-20
0,RUB,"42,9251",EUR,2011-09-21
0,RUB,"43,1142",EUR,2011-09-22
0,RUB,"43,2446",EUR,2011-09-23
0,RUB,"43,2446",EUR,2011-09-24
0,RUB,"43,2446",EUR,2011-09-25
0,RUB,"42,345",EUR,2011-09-26
0,RUB,"43,7221",EUR,2011-09-27
0,RUB,"43,1034",EUR,2011-09-28
0,RUB,"43,1818",EUR,2011-09-29
0,RUB,"43,4563",EUR,2011-09-30
0,RUB,"43,4563",EUR,2011-10-01
0,RUB,"43,4563",EUR,2011-10-02
0,RUB,"43,2842",EUR,2011-10-03
0,RUB,"43,1953",EUR,2011-10-04
0,RUB,"43,502",EUR,2011-10-05
0,RUB,"43,3046",EUR,2011-10-06
0,RUB,"43,3691",EUR,2011-10-07
0,RUB,"43,3691",EUR,2011-10-08
0,RUB,"43,3691",EUR,2011-10-09
0,RUB,"42,2513",EUR,2011-10-10
0,RUB,"43,1178",EUR,2011-10-11
0,RUB,"41,9037",EUR,2011-10-12
0,RUB,"42,9331",EUR,2011-10-13
0,RUB,"42,848",EUR,2011-10-14
0,RUB,"42,848",EUR,2011-10-15
0,RUB,"42,848",EUR,2011-10-16
0,RUB,"41,682",EUR,2011-10-17
0,RUB,"42,578",EUR,2011-10-18
0,RUB,"42,7701",EUR,2011-10-19
0,RUB,"42,6703",EUR,2011-10-20
0,RUB,"43,2025",EUR,2011-10-21
0,RUB,"43,2025",EUR,2011-10-22
0,RUB,"43,2025",EUR,2011-10-23
0,RUB,"42,0705",EUR,2011-10-24
0,RUB,"42,4927",EUR,2011-10-25
0,RUB,"42,4743",EUR,2011-10-26
0,RUB,"42,461",EUR,2011-10-27
0,RUB,"42,4526",EUR,2011-10-28
0,RUB,"42,4526",EUR,2011-10-29
0,RUB,"42,4526",EUR,2011-10-30
0,RUB,"41,2771",EUR,2011-10-31
0,RUB,"42,1075",EUR,2011-11-01
0,RUB,"42,127",EUR,2011-11-02
0,RUB,"42,0697",EUR,2011-11-03
0,RUB,"42,1274",EUR,2011-11-04
0,RUB,"42,1274",EUR,2011-11-05
0,RUB,"42,1274",EUR,2011-11-06
0,RUB,"41,05",EUR,2011-11-07
0,RUB,"41,0908",EUR,2011-11-08
0,RUB,"40,7412",EUR,2011-11-09
0,RUB,"40,7398",EUR,2011-11-10
0,RUB,"40,4663",EUR,2011-11-11
0,RUB,"40,4663",EUR,2011-11-12
0,RUB,"40,4663",EUR,2011-11-13
0,RUB,"40,85",EUR,2011-11-14
0,RUB,"40,7126",EUR,2011-11-15
0,RUB,"40,525",EUR,2011-11-16
0,RUB,"40,505",EUR,2011-11-17
0,RUB,"40,525",EUR,2011-11-18
0,RUB,"40,525",EUR,2011-11-19
0,RUB,"40,525",EUR,2011-11-20
0,RUB,"40,8503",EUR,2011-11-21
0,RUB,"40,8027",EUR,2011-11-22
0,RUB,"40,932",EUR,2011-11-23
0,RUB,"40,9603",EUR,2011-11-24
0,RUB,"41,0859",EUR,2011-11-25
0,RUB,"41,0859",EUR,2011-11-26
0,RUB,"41,0859",EUR,2011-11-27
0,RUB,"40,9064",EUR,2011-11-28
0,RUB,"40,9064",EUR,2011-11-29
0,RUB,"40,9064",EUR,2011-11-30
0,RUB,"40,9064",EUR,2011-12-01
0,RUB,"40,6015",EUR,2011-12-02
0,RUB,"40,6015",EUR,2011-12-03
0,RUB,"40,6015",EUR,2011-12-04
0,RUB,"40,521",EUR,2011-12-05
0,RUB,"40,5856",EUR,2011-12-06
0,RUB,"40,692",EUR,2011-12-07
0,RUB,"40,7625",EUR,2011-12-08
0,RUB,"40,9477",EUR,2011-12-09
0,RUB,"40,9477",EUR,2011-12-10
0,RUB,"40,9477",EUR,2011-12-11
0,RUB,"41,1285",EUR,2011-12-12
0,RUB,"40,885",EUR,2011-12-13
0,RUB,"40,733",EUR,2011-12-14
0,RUB,"40,3243",EUR,2011-12-15
0,RUB,"40,4045",EUR,2011-12-16
0,RUB,"40,4045",EUR,2011-12-17
0,RUB,"40,4045",EUR,2011-12-18
0,RUB,"40,5081",EUR,2011-12-19
0,RUB,"40,737",EUR,2011-12-20
0,RUB,"40,9742",EUR,2011-12-21
0,RUB,"40,4779",EUR,2011-12-22
0,RUB,"40,1101",EUR,2011-12-23
0,RUB,"40,1101",EUR,2011-12-24
0,RUB,"40,1101",EUR,2011-12-25
0,RUB,"39,697",EUR,2011-12-26
0,RUB,"39,697",EUR,2011-12-27
0,RUB,"39,782",EUR,2011-12-28
0,RUB,"40,364",EUR,2011-12-29
0,RUB,"40,4684",EUR,2011-12-30
0,RUB,"40,4684",EUR,2011-12-31
0,RUB,"40,4684",EUR,2012-01-01
0,RUB,"40,6868",EUR,2012-01-02
0,RUB,"40,699",EUR,2012-01-03
